Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
588,2/12/2021 10:42:09 AM,57.60000,5.53000,-7.98000,90.00000,93.00000,93.00000,49.00000,57.00000,67.00000,26.23000,27.52000,27.52000,27.09000,57.86485,84.51601,18.38333,92.00000,57.66667
589,2/12/2021 10:42:09 AM,57.24000,-0.63000,-11.06000,88.00000,87.00000,85.00000,85.00000,76.00000,77.00000,25.37000,24.94000,24.08000,24.79667,57.24346,90.63059,15.18333,86.66667,79.33333
590,2/12/2021 10:42:09 AM,57.58000,-1.60000,-4.34000,83.00000,86.00000,85.00000,89.00000,87.00000,92.00000,23.22000,24.51000,24.08000,23.93667,57.60223,91.59169,17.21333,84.66667,89.33333
591,2/12/2021 10:42:09 AM,57.20000,1.84000,-1.23000,84.00000,86.00000,84.00000,92.00000,94.00000,91.00000,23.65000,24.51000,23.65000,23.93667,57.22959,88.15755,19.27000,84.66667,92.33333
592,2/12/2021 10:42:09 AM,58.98000,-7.42000,0.88000,91.00000,87.00000,88.00000,86.00000,92.00000,90.00000,26.66000,24.94000,25.37000,25.65667,59.44491,97.17045,17.48000,88.66667,89.33333
593,2/12/2021 10:42:09 AM,56.99000,-10.24000,2.46000,88.00000,89.00000,88.00000,89.00000,90.00000,90.00000,25.37000,25.80000,25.37000,25.51333,57.90265,100.18625,16.40333,88.33333,89.66667
594,2/12/2021 10:42:09 AM,52.08000,7.57000,-4.18000,89.00000,88.00000,88.00000,88.00000,85.00000,82.00000,25.80000,25.37000,25.37000,25.51333,52.62729,81.72979,18.49000,88.33333,85.00000
595,2/12/2021 10:42:09 AM,48.47000,-1.71000,-2.46000,88.00000,88.00000,84.00000,77.00000,68.00000,71.00000,25.37000,25.37000,23.65000,24.79667,48.50015,92.02053,14.76667,86.66667,72.00000
596,2/12/2021 10:42:10 AM,51.30000,-13.86000,-2.36000,88.00000,88.00000,86.00000,87.00000,91.00000,92.00000,25.37000,25.37000,24.51000,25.08333,53.13934,105.11894,11.69333,87.33333,90.00000
597,2/12/2021 10:42:10 AM,53.64000,-5.70000,0.36000,86.00000,87.00000,85.00000,92.00000,90.00000,92.00000,24.51000,24.94000,24.08000,24.51000,53.94200,96.06571,16.10000,86.00000,91.33333
598,2/12/2021 10:42:10 AM,50.73000,-0.63000,0.94000,84.00000,88.00000,85.00000,87.00000,94.00000,92.00000,23.65000,25.37000,24.08000,24.36667,50.73391,90.71150,17.01333,85.66667,91.00000
599,2/12/2021 10:42:10 AM,54.17000,3.76000,-0.53000,91.00000,88.00000,89.00000,87.00000,92.00000,93.00000,26.66000,25.37000,25.80000,25.94333,54.30034,86.02940,19.13333,89.33333,90.66667
600,2/12/2021 10:42:10 AM,53.01000,5.41000,-6.45000,86.00000,89.00000,85.00000,90.00000,84.00000,88.00000,24.51000,25.80000,24.08000,24.79667,53.28535,84.17278,17.32333,86.66667,87.33333
601,2/12/2021 10:42:10 AM,50.89000,1.55000,-13.58000,86.00000,85.00000,84.00000,90.00000,84.00000,87.00000,24.51000,24.08000,23.65000,24.08000,50.91360,88.25543,12.95333,85.00000,87.00000
602,2/12/2021 10:42:10 AM,55.85000,-4.97000,-7.70000,87.00000,84.00000,84.00000,75.00000,75.00000,62.00000,24.94000,23.65000,23.65000,24.08000,56.07070,95.08526,14.39333,85.00000,70.66667
603,2/12/2021 10:42:10 AM,61.33000,-5.12000,-2.69000,91.00000,91.00000,88.00000,81.00000,80.00000,83.00000,26.66000,26.66000,25.37000,26.23000,61.54335,94.77215,17.84000,90.00000,81.33333
604,2/12/2021 10:42:10 AM,57.30000,-7.28000,12.13000,90.00000,87.00000,86.00000,73.00000,78.00000,74.00000,26.23000,24.94000,24.51000,25.22667,57.76061,97.24067,20.71667,87.66667,75.00000
605,2/12/2021 10:42:10 AM,55.68000,-3.24000,7.89000,87.00000,86.00000,84.00000,74.00000,84.00000,71.00000,24.94000,24.51000,23.65000,24.36667,55.77419,93.33027,20.11000,85.66667,76.33333
606,2/12/2021 10:42:11 AM,54.93000,1.97000,-1.12000,87.00000,85.00000,84.00000,83.00000,87.00000,83.00000,24.94000,24.08000,23.65000,24.22333,54.96532,87.94603,18.59333,85.33333,84.33333
607,2/12/2021 10:42:11 AM,56.91000,2.13000,-11.27000,93.00000,91.00000,90.00000,94.00000,89.00000,93.00000,27.52000,26.66000,26.23000,26.80333,56.94985,87.85656,15.92333,91.33333,92.00000
608,2/12/2021 10:42:11 AM,56.36000,-6.37000,-10.41000,89.00000,90.00000,86.00000,94.00000,88.00000,85.00000,25.80000,26.23000,24.51000,25.51333,56.71884,96.44840,13.19333,88.33333,89.00000
609,2/12/2021 10:42:11 AM,58.50000,-2.89000,1.71000,88.00000,89.00000,87.00000,60.00000,73.00000,75.00000,25.37000,25.80000,24.94000,25.37000,58.57134,92.82821,19.10667,88.00000,69.33333
610,2/12/2021 10:42:11 AM,52.66000,-13.40000,1.53000,88.00000,89.00000,85.00000,70.00000,70.00000,70.00000,25.37000,25.80000,24.08000,25.08333,54.33816,104.27664,13.59667,87.33333,70.00000
